OG_id,num_of_seq_aa_unique,mean_seq_len_orig,median_seq_len_orig,max_ld,mean_ld,median_ld,var_ld,dim_ur,dim_CI_ur,dim_R^2_ur,dim_range_end_ur,dim_range_start_ur,n_seq_from_dim_log10,n_seq_from_dim_log20,log10_nseq_ci,log20_nseq_ci
COG0753,965,531.7782383419689,498.0,0.98784,0.6884143315847183,0.71269,0.0245836900501851,4.82,0.101,0.999,0.6,0.1,12.975034881707487,9.972894495092461,0.27188351100673364,0.20897559004239388
COG0754,278,427.5516014234876,389.0,0.99071,0.678865845778251,0.71753,0.0277192062359045,3.659,0.334,0.981,0.9,0.4,9.461794005566713,7.272541015272966,0.8636893134351689,0.6638504233673602
COG0755,1108,372.4595323741007,271.0,0.98623,0.8087248238645443,0.86053,0.0161051571710126,5.38,0.294,0.993,0.9,0.4,13.05697755009088,10.03587741528376,0.7135225650049662,0.5484289888649491
COG0756,986,153.83874239350914,151.0,0.96078,0.5943412023352314,0.60377,0.0129603376758851,4.633,0.22,0.995,0.7,0.2,10.014696975842325,7.697514284235484,0.47555219829167095,0.36551978038674865
COG0757,1024,149.986328125,147.5,0.95677,0.5547494835005804,0.55484,0.0071566695203617,6.59,0.437,0.99,0.7,0.2,14.165861164007769,10.888189520010425,0.9393750119379962,0.7220241001888552
COG0759,1172,92.10204081632654,85.0,0.97806,0.6571955289373748,0.65556,0.0112615446542696,7.227,0.539,0.987,0.75,0.25,13.874282028763703,10.664075444073799,1.0347638042761362,0.7953420042003291
COG0761,1044,355.5152963671128,318.0,0.98118,0.6573028332653744,0.70205,0.0263646885156616,4.563,0.406,0.982,0.7,0.2,11.380924207867732,8.747626300544649,1.012635377688867,0.778333613416859
COG0762,709,129.88904494382024,98.0,0.94271,0.7743643723952732,0.79861,0.0097871463522267,7.142,0.483,0.99,0.95,0.45,14.038345122629567,10.790177912435517,0.9493868236110445,0.7297193967665015
COG0763,795,387.4842767295597,385.0,0.97238,0.6950140620376092,0.70455,0.0091932681631522,6.423,0.486,0.987,0.85,0.35,16.528285007030405,12.703999955508472,1.2506222191214038,0.9612554847232005
COG0766,1364,428.1098096632504,424.5,0.97059,0.5866289059733253,0.58042,0.0116476969786634,5.398,0.405,0.987,0.75,0.25,14.115303111008487,10.849329498974953,1.0590399703516928,0.8140011943469537
COG0774,749,330.46409574468083,306.0,0.97655,0.6387956833710546,0.65306,0.0175390045093962,4.301,0.222,0.994,0.8,0.3,10.646763832509171,8.18333464100925,0.5495423322057744,0.42239020932435556
COG0775,1086,319.54587155963304,243.0,0.99283,0.8096916795580107,0.83865,0.0134996224658628,5.655,0.62,0.973,1.0,0.5,13.472930989280025,10.355588290955666,1.477138322432116,1.1353606967979688
COG0777,1034,330.9256038647343,292.0,0.97793,0.6394781585624116,0.59312,0.0242517929856504,4.825,0.431,0.982,0.75,0.25,11.848707244643085,9.107174534124475,1.0584026575007606,0.813511341804694
COG0779,1032,168.656038647343,157.0,0.96121,0.7321964564583191,0.74869,0.0069649281932307,7.445,0.609,0.985,0.9,0.4,16.220555009477344,12.467471974924896,1.3268392210573139,1.0198375329387859
COG0780,666,193.01049475262369,156.0,0.97898,0.7149095766894713,0.73494,0.0280351398904807,3.969,0.159,0.996,0.55,0.05,8.667892820490346,6.662331267824984,0.3472398484399005,0.26689611277001074
COG0785,882,287.5362811791383,247.0,0.98504,0.7673457321225882,0.77994,0.0103716447488212,7.149,0.42,0.992,0.9,0.4,17.058592210202065,13.111605625584524,1.0021833442837973,0.7702999528249405
COG0786,279,417.0035587188612,406.0,0.95325,0.7002444026714113,0.69834,0.0156358279636442,5.622,0.513,0.981,0.9,0.4,14.548234068773757,11.182089665310952,1.327506950779249,1.0203507645507859
COG0787,1350,401.00962250185046,375.0,0.9789,0.7191086574527087,0.71392,0.0073471189081833,8.139,0.682,0.984,0.85,0.35,20.874659743758748,16.04471827192989,1.749172864632445,1.3444523727062525
COG0788,775,287.2193548387097,286.0,0.97742,0.5758396700175045,0.57718,0.009200004150355,5.422,0.664,0.967,0.75,0.25,13.264637013682147,10.195489003243567,1.6244409769614434,1.248580726328611
COG0795,1583,389.0384130982368,366.0,0.98303,0.8060122711441808,0.81446,0.0038344274459503,9.423,1.437,0.949,1.0,0.5,24.085638958201425,18.512746853241694,3.673040770766789,2.8231791603638245
COG0796,1024,273.6370731707317,270.0,0.97933,0.7007648953942145,0.71233,0.0062194410580707,7.109,0.928,0.962,0.9,0.4,17.22007967652706,13.235728410503544,2.2478877394594337,1.7277754909195795
COG0797,861,249.42624854819977,258.0,0.96318,0.7859292562191073,0.79787,0.0062055464876716,9.785,0.683,0.989,0.95,0.45,23.43827628056914,18.015169795226285,1.6360084516738604,1.2574717394112984
COG0798,779,350.2243589743589,352.0,0.97297,0.6532971028046636,0.69681,0.0226048507716129,4.3,0.104,0.999,0.55,0.05,10.898961086611559,8.377178945093629,0.2636027797692098,0.20261083960226453
COG0799,1104,131.2171171171171,123.0,0.96126,0.7098884626414127,0.71324,0.0071393166331514,7.496,0.731,0.978,0.9,0.4,15.537303882896543,11.942310273151753,1.5151773130199269,1.164598293713171
COG0801,1217,193.8290879211175,168.0,0.97424,0.7204813094916316,0.71111,0.0088319941308412,8.934,0.772,0.983,0.85,0.35,19.779654780189993,15.203073600232743,1.7091888840728315,1.3137198141235369
COG0805,1162,288.6426116838488,265.0,0.98208,0.7344390627849158,0.74216,0.0093407105084963,6.538,0.573,0.983,0.9,0.4,15.791837738621652,12.137950540150522,1.3840200404145313,1.0637879564861192
COG0806,1099,179.5426497277677,175.0,0.97175,0.7436769927952385,0.75532,0.0053734944828571,8.019,0.956,0.968,0.95,0.45,17.88712204327859,13.74843170633425,2.132446523678056,1.639044857370687
COG0813,369,236.45967741935485,236.0,0.9322,0.5206853265288087,0.51667,0.0175858132542412,3.717,0.457,0.966,0.75,0.25,8.706779234523326,6.692220212862823,1.0704864434159698,0.822799202926637
COG0814,494,409.3632734530938,414.0,0.98037,0.7343042102799515,0.79167,0.0200525036233925,4.443,0.508,0.971,0.95,0.45,11.589078343678514,8.907618104349718,1.3250622999299315,1.018471752646783
COG0816,1175,149.06808510638297,143.0,0.95732,0.7139182204211822,0.72674,0.007367459391535,6.707,0.607,0.981,0.9,0.4,14.328788988533194,11.013419395623151,1.2967906539495526,0.9967415495964295
COG0817,1084,176.8121546961326,173.0,0.95833,0.655726564194035,0.66667,0.0093493502257939,6.14,0.45,0.988,0.85,0.35,13.628105687213889,10.474858944553986,0.9988025340791938,0.7677013884445104
COG0818,733,137.25815217391303,125.0,0.97507,0.7231574065707959,0.7438,0.0113439912912903,6.698,0.377,0.993,0.85,0.35,13.97166502000146,10.73892613280681,0.7864015695044118,0.6044453795264507
COG0819,477,240.7819706498952,222.0,0.97808,0.7628674271092086,0.76957,0.0078281482547203,7.524,0.72,0.979,0.95,0.45,17.581536603192088,13.5135520793426,1.6824436940853673,1.2931628784059905
COG0820,1224,368.4677551020408,367.0,0.95526,0.6441783073872777,0.656,0.0080548133577341,5.866,0.642,0.973,0.85,0.35,14.927724395872726,11.473774198614349,1.6337536757842295,1.2557386695380859
COG0826,1355,474.9352465047829,417.0,0.98451,0.790680719192007,0.82619,0.0140352528497699,5.647,0.647,0.971,1.0,0.5,14.757622386553388,11.343030088266204,1.6908414528245161,1.2996175787335282
COG0828,955,67.92615384615385,67.0,0.9797,0.621728848979771,0.66154,0.0202602640884945,3.555,0.444,0.965,0.9,0.4,6.460031922715233,4.965321279482379,0.8068225523728729,0.6201413918678413
COG0829,435,280.66896551724136,281.0,0.96633,0.7598835915037875,0.77419,0.0053949533481774,8.783,0.512,0.992,0.9,0.4,21.376344545294106,16.43032414051659,1.2461218726164847,0.9577964203511894
COG0830,436,229.552752293578,228.0,0.95161,0.7251903667615734,0.74194,0.0056788366744979,8.1,0.495,0.991,0.9,0.4,18.924790137826466,14.546006011312745,1.156514952867173,0.8889225895802234
COG0831,451,117.50442477876106,100.0,0.92884,0.4515724787386055,0.4,0.0357522205218726,3.522,0.164,0.995,0.5,0.0,6.931087884293918,5.3273851543727355,0.3227423092061904,0.24806677039100755
COG0832,452,132.03318584070797,106.5,0.97701,0.5592780160116163,0.54918,0.0264106663389262,5.375,0.337,0.991,0.55,0.05,10.842711314519727,8.333944144759048,0.6798127838126787,0.5225189166109394
COG0833,309,480.0258064516129,485.0,0.95633,0.610562875845837,0.62805,0.0266758941878313,3.375,0.227,0.99,0.75,0.25,8.998929624523495,6.916773367650825,0.6052613406716543,0.4652170531723666
COG0836,989,424.2303030303031,456.0,0.97653,0.6868522396769321,0.72279,0.0107594271542468,6.919,0.495,0.988,0.8,0.3,18.326012342216732,14.085772352130931,1.3110819640695597,1.0077261619171574
COG0837,488,343.05725971370146,330.0,0.95997,0.6893269441545764,0.69883,0.0072118792090665,7.133,0.956,0.96,0.9,0.4,17.838003829953216,13.710678377441699,2.3907376505587092,1.8375730448386742
COG0838,960,126.96373056994818,121.0,0.94305,0.6529984733446296,0.6746,0.0147990406813282,4.272,0.545,0.964,0.9,0.4,8.788871423293745,6.755318057681169,1.121239448898664,0.8618090686882579
COG0839,940,194.96507936507936,198.0,0.97626,0.7404421885210611,0.75349,0.0101739606530917,6.029,0.499,0.984,0.9,0.4,13.783684804224874,10.594440443465997,1.140829112175852,0.8768661106799689
COG0846,1109,267.9981965734896,252.0,0.98972,0.7165529498556282,0.72185,0.0088442807410984,7.235,0.37,0.994,0.85,0.35,17.341664739204937,13.329181338632097,0.8868577682800036,0.6816582025285246
COG0850,533,238.7378277153558,235.0,0.9505,0.7469715878345017,0.7722,0.0075340030965477,7.542,0.794,0.975,0.95,0.45,17.71630871535486,13.617140861009384,1.8651218668777194,1.4335733019943584
COG0851,455,91.85434782608696,89.0,0.95283,0.664025656774943,0.69792,0.0154413154421897,4.906,0.223,0.995,0.85,0.35,9.460757035477942,7.271743977470435,0.43003441070354287,0.3305338171577471
COG0852,1065,277.6754221388368,203.0,0.98376,0.7878687605986798,0.79762,0.0158127220630658,5.634,0.539,0.979,1.0,0.5,12.9603702052014,9.961622905232918,1.239907621690372,0.953020011700487
COG0853,710,128.2549019607843,126.0,0.91429,0.5635548598899461,0.57143,0.0085376037090384,5.445,0.325,0.992,0.75,0.25,11.224619833291854,8.62748735286719,0.669972717322287,0.5149556271224678
COG0854,696,247.6685796269728,245.0,0.93407,0.5679898373852641,0.5668,0.014334910649878,4.792,0.467,0.978,0.75,0.25,11.306942075351664,8.690762021655896,1.1019077523349807,0.8469503055328264
COG0855,924,711.2248648648649,710.0,0.98089,0.6341413409829607,0.64061,0.0084443522375072,6.151,0.527,0.983,0.8,0.3,17.48654661133524,13.440540702069649,1.4981970515645702,1.1515468948123404
COG0857,424,598.1924882629108,697.0,0.96893,0.7108241193853428,0.6921,0.0322835774891894,3.587,0.303,0.984,0.8,0.3,10.149506823648483,7.801132070339914,0.8573461297924422,0.6589749142216319
COG0864,535,125.97407407407408,136.0,0.97193,0.790225335153488,0.81366,0.0103849866691482,6.897,0.304,0.996,0.95,0.45,14.62973635946126,11.244734101610753,0.644836864328871,0.49563566288091476
COG1001,490,566.7836734693877,576.0,0.97517,0.7025914093735653,0.69823,0.0107195688501308,6.338,0.844,0.961,0.9,0.4,17.426348845662247,13.394271387854284,2.32058037641826,1.7836486354290018
COG1004,1255,433.3641434262949,439.0,0.9779,0.6394602766350865,0.64557,0.0145125728275394,5.211,0.139,0.998,0.7,0.2,13.71930697375699,10.544958240378874,0.3659534963255079,0.2812798302461454
COG1006,685,127.16350364963505,118.0,0.93311,0.70847583382422,0.72881,0.009536359074364,6.105,0.425,0.989,0.9,0.4,12.465279665526213,9.581085529980077,0.8677713116869189,0.6669879361574992
COG1007,981,494.2647657841141,486.0,0.91412,0.6850366972269026,0.69392,0.0055770921283762,7.123,0.899,0.964,0.9,0.4,18.859136017625513,14.495542824130464,2.380227892720109,1.8294950159895111
COG1008,1133,513.6869488536155,508.0,0.90665,0.654100572169948,0.66925,0.0077835433584025,5.774,0.902,0.947,0.95,0.45,15.377913705557225,11.819799510240422,2.4022996471099094,1.8464598472872984
COG1015,395,396.4812030075188,397.0,0.91244,0.5668639566921546,0.5625,0.0178150954197914,4.287,0.348,0.985,0.75,0.25,10.970410804500142,8.432096754926382,0.8905301982659318,0.6844809122263544
COG1017,510,344.706457925636,394.0,0.99016,0.771948763588736,0.80531,0.0196140106102899,5.873,0.575,0.978,0.8,0.3,15.218126995385033,11.69698396355455,1.4899409198614666,1.1452010521103124
COG1023,378,310.80474934036937,302.0,0.97942,0.5744808444556722,0.58086,0.0138298084335493,4.852,0.292,0.992,0.7,0.2,11.98917512080876,9.21514120409659,0.721524966050321,0.5545798086554418
COG1027,464,474.52777777777777,472.0,0.94399,0.5292306054963878,0.54008,0.0096429857926902,4.561,0.581,0.964,0.75,0.25,12.081675738420095,9.28623919408884,1.5390163569441078,1.182921502250738
COG1030,477,370.7756813417191,437.0,0.98647,0.8141229886545813,0.8366,0.0104801744373436,8.969,0.361,0.996,0.85,0.35,23.62941634814775,18.16208421550532,0.9510780802409786,0.7310193334594068
COG1034,871,625.1733639494834,693.0,0.98791,0.7947395456404981,0.81469,0.018430992201389,5.08,0.556,0.973,1.0,0.5,14.404089130088824,11.071296724974962,1.576510542584525,1.2117403502137951
COG1035,326,409.6840490797546,397.0,0.95993,0.8134587363850874,0.8375,0.0111064507722513,6.802,1.251,0.927,1.0,0.5,17.556166545269086,13.494052100089583,3.2288686192489897,2.4817787675995397
COG1038,455,961.9516483516484,1143.0,0.99025,0.6628154003969599,0.55065,0.0506434470556979,4.21,0.249,0.992,0.55,0.05,12.856460452995487,9.881755605822283,0.7603939792864314,0.584455379061698
COG1040,1179,259.5945716709076,236.0,0.99312,0.7780354238218049,0.77591,0.0051743493060477,10.266,1.126,0.973,0.9,0.4,24.329534362563322,18.70021017474446,2.668522861118868,2.0510848097372163
COG1041,276,363.4855072463768,337.0,0.97795,0.8277433140974967,0.84962,0.0074651569341577,7.571,0.977,0.963,1.0,0.5,19.063373344412057,14.652524083184613,2.4600337812033524,1.8908355605958747
COG1044,1108,340.3927927927928,342.0,0.9856,0.743076422128301,0.72,0.0128974327097721,6.898,0.772,0.972,0.9,0.4,17.436259472445993,13.401888911521514,1.9514050902766464,1.4998924673375773
COG1048,1163,844.7205503009458,891.0,0.97299,0.6080714798069566,0.59009,0.0257938852204643,4.398,0.251,0.993,0.6,0.1,12.92126278346439,9.931564088858703,0.737434506286849,0.5668082278998486
COG1049,370,867.7351351351351,865.0,0.9847,0.4167552432432432,0.3569,0.0363652980205432,2.84,0.198,0.989,0.5,0.0,8.32210892889138,6.396554235203615,0.5802033689860893,0.4459569502008155
COG1054,568,313.75528169014086,314.0,0.94859,0.6749972776784161,0.71387,0.014267424176221,4.638,0.376,0.985,0.85,0.35,11.474449985670594,8.819512250995107,0.9302270794765294,0.7149927999944287
COG1056,348,275.9942528735632,302.0,0.97183,0.7883733303521151,0.8554649999999999,0.0232231235918369,4.36,0.508,0.97,1.0,0.5,10.758723985525151,8.2693896538753,1.253539400148343,0.963497693616663
COG1057,1138,230.05609114811568,208.0,0.98429,0.7363320623136459,0.74249,0.0081819949883939,7.009,0.812,0.97,0.9,0.4,16.199105532476533,12.450985439585743,1.8766833631575042,1.4424597199234734
COG1058,925,347.05405405405406,399.0,0.95559,0.7594502421902423,0.79695,0.0099765964421854,6.928,0.395,0.993,0.95,0.45,17.88286184064486,13.74515722177361,1.019591574343926,0.7836802977194827
COG1060,1062,425.5018832391714,377.0,0.94268,0.7760150818348182,0.82688,0.0129469820982504,5.88,0.319,0.993,0.95,0.45,14.998149182878262,11.527904224240388,0.8136751002275793,0.625408409444334
COG1066,1101,456.6092475067997,457.0,0.98121,0.5720737163900586,0.56867,0.0111842951784107,5.309,0.579,0.973,0.75,0.25,14.077759381904137,10.820472570826121,1.5353216579624214,1.1800816761175974
COG1067,536,688.2966417910447,692.0,0.98165,0.7623673422374111,0.803205,0.0133559316342426,5.366,0.43,0.985,0.95,0.45,15.196848799012322,11.680629078237818,1.2177869891120572,0.9360176115621063
COG1069,344,546.2325581395348,553.0,0.95652,0.6686269553868059,0.71037,0.0131459863656777,4.77,0.295,0.991,0.85,0.35,12.990709519520394,9.984942363216291,0.8034086600122676,0.6175173998215526
COG1072,504,283.1190476190476,312.0,0.94326,0.6590955638391871,0.69196,0.0283139254895342,4.549,0.61,0.96,0.75,0.25,11.230507569053065,8.632012794848416,1.505959467382363,1.1575132567284092
COG1073,525,314.361216730038,309.0,0.96879,0.7990495553616866,0.830595,0.0088569334069138,6.876,0.653,0.98,1.0,0.5,17.02626955938346,13.086761731956916,1.6169508467535485,1.2428236490645528
COG1075,730,378.23561643835615,311.0,0.9811,0.8470876043369598,0.85429,0.0041441482500185,9.403,1.44,0.949,1.0,0.5,23.361505869549536,17.956162384731936,3.577642077225495,2.7498536460718905
COG1076,567,223.67775831873905,228.0,0.97421,0.7801375101738117,0.83498,0.0164272113531391,5.616,0.303,0.993,0.95,0.45,13.17843500785447,10.129232263495085,0.7110159913425755,0.5465023817377156
COG1077,1205,340.9464138499588,344.0,0.98048,0.5264200404598779,0.51261,0.0175471534239926,4.002,0.434,0.973,0.7,0.2,10.117044721771713,7.776180991590801,1.097150776923769,0.8432939905923057
COG1078,497,428.27565392354126,420.0,0.9684,0.7413946297948985,0.75584,0.0077705400661931,6.29,1.068,0.937,0.95,0.45,16.412522607644178,12.615022453243316,2.7867367480069922,2.1419465787064964
COG1079,928,325.6756465517241,311.0,0.95014,0.6832338254194101,0.69325,0.0068588673709569,6.584,0.788,0.968,0.9,0.4,16.266087972035123,12.502469601966185,1.946791816823159,1.4963466048525753
COG1080,912,620.2844638949672,575.5,0.99014,0.7013682296300576,0.69983,0.0120209218395574,6.205,0.6,0.979,0.85,0.35,17.099378698003807,13.142955008717637,1.6534451601615283,1.270873973445702
COG1083,383,269.54569190600523,234.0,0.94544,0.7469943644143098,0.75,0.0087856560047444,8.107,0.288,0.997,0.8,0.3,19.009697572180762,14.611267715222166,0.6753167510531713,0.5190631678776346
COG1085,512,349.3671875,348.0,0.97139,0.7334895602219912,0.76517,0.0170067642538359,4.518,0.735,0.942,1.0,0.5,11.425899436828217,8.782195241391806,1.8587950611041921,1.4287103812357187
COG1088,1157,346.9387402933563,350.0,0.9891,0.564568642130196,0.54802,0.0157867321818506,5.527,0.155,0.998,0.6,0.1,14.034756676819754,10.7874197548052,0.39359277816302907,0.3025239844390819
COG1089,714,348.68061366806137,354.0,0.97049,0.5265455385969254,0.50847,0.0199693987816677,4.734,0.188,0.996,0.6,0.1,12.005397142934353,9.227609803728924,0.4767669334329654,0.366453452281588
COG1090,702,318.88461538461536,302.0,0.97231,0.6869050126599769,0.68404,0.0072000181679254,7.751,0.908,0.969,0.85,0.35,19.128008450717353,14.702204034085598,2.24077301938477,1.7223069620629234
COG1091,1157,306.80656303972364,293.5,0.99531,0.7239921114892648,0.73649,0.0090992520288132,8.171,0.754,0.981,0.85,0.35,20.146143651570707,15.48476493141045,1.8590371207054601,1.4288964335189671
COG1092,1083,437.01108033241,396.0,0.96771,0.7767303684056913,0.8119,0.0119555640413115,6.601,0.357,0.993,0.95,0.45,17.053290178467893,13.107530368479122,0.9222882281037779,0.7088908258668454
COG1094,358,406.3704735376045,513.0,0.94426,0.6780331342816457,0.65517,0.0490252962681053,4.265,0.299,0.989,0.65,0.15,11.452416205640171,8.80257660761728,0.8028774784258877,0.6171091220814927
COG1098,233,151.44444444444446,132.0,0.98778,0.6589624393221843,0.66912,0.0172844530151278,4.969,0.091,0.999,0.75,0.25,10.510598539927411,8.078675030519433,0.19248630853962453,0.1479491704120081
COG1100,291,482.0171821305842,434.0,0.97729,0.855823468420429,0.88991,0.0133318600884677,6.063,0.736,0.967,1.0,0.5,15.93061243726304,12.244615796988482,1.9338497037482432,1.486399014775445
COG1101,275,261.3018181818182,264.0,0.83333,0.533646101658925,0.53358,0.0089680963256576,5.196,0.487,0.98,0.8,0.3,12.17121922315762,9.355064267327696,1.1407589995530716,0.8768122205905673
